STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,s_adj,Seasonal adjustment,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2002-04,,6.8,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2002-05,,6.8,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2002-06,,6.7,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2002-07,,6.7,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2002-08,,6.7,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2002-09,,6.7,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2002-10,,6.6,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2002-11,,6.6,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2002-12,,6.6,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2003-01,,6.3,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2003-02,,6.3,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2003-03,,6.2,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2003-04,,6.3,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2003-05,,6.3,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2003-06,,6.3,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2003-07,,6.1,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2003-08,,6.1,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2003-09,,6.1,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2003-10,,6.2,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2003-11,,6.2,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2003-12,,6.2,,d,definition differs (see metadata),,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2004-01,,7.4,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2004-02,,6.5,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2004-03,,6.9,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2004-04,,6.9,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2004-05,,6.6,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2004-06,,6.6,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2004-07,,6.7,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2004-08,,6.7,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2004-09,,6.4,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2004-10,,6.5,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2004-11,,6.5,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2004-12,,6.2,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2005-01,,6.2,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2005-02,,5.9,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2005-03,,6.2,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2005-04,,6.1,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2005-05,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2005-06,,6.3,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2005-07,,6.5,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2005-08,,6.2,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2005-09,,6.9,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2005-10,,6.4,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2005-11,,5.9,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2005-12,,6.1,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2006-01,,5.9,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2006-02,,6.2,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2006-03,,5.5,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2006-04,,5.6,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2006-05,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2006-06,,6.1,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2006-07,,5.2,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2006-08,,5.7,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2006-09,,5.8,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2006-10,,5.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2006-11,,5.6,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2006-12,,5.8,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2007-01,,4.8,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2007-02,,5.2,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2007-03,,5.8,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2007-04,,5.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2007-05,,5.2,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2007-06,,5.5,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2007-07,,5.3,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2007-08,,5.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2007-09,,5.8,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2007-10,,5.2,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2007-11,,4.6,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2007-12,,5.7,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2008-01,,4.7,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2008-02,,4.6,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2008-03,,5.8,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2008-04,,4.9,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2008-05,,4.6,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,M,Males,EL,Greece,2008-06,,5.5,,,,,
